time_access,page_url
2022-07-03 20:04:19,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b3c2a3cc716b434397c089c31fafeddc/64bc9d18c729445583f29013f3772398/1?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%400bb1a2b5c08e4eae89f9cbce206c26e4
2022-07-03 20:04:23,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:04:23,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:04:23,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:04:32,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:04:32,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:04:51,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:04:53,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:05:48,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:05:48,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:06:07,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:06:07,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:06:11,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:06:11,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
2022-07-03 20:06:23,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/pdfbook/0/?viewer=true&file=/assets/courseware/v1/8ad5c91631db69de2b4ece1374b57c18/asset-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@asset+block/1._%D0%92%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2_%D0%BD%D0%B0%D1%83%D0%BA%D1%83_%D0%BE_%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85.pdf#zoom=page-fit&disableRange=true
